engine_id,cycle,op1,sensor2,sensor3,sensor4,sensor7,sensor11,sensor12,sensor15,rul
2,77,-0.0004,645.78,1595.72,1403.34,552.47,48.71,521.0,8.4146,147
2,78,0.0001,643.67,1597.1,1410.73,552.62,48.26,519.89,8.484,146
2,79,0.0002,644.13,1595.16,1404.88,552.67,48.35,518.43,8.4485,145
2,80,-0.0002,645.0,1594.79,1408.27,551.77,48.59,518.76,8.4623,144
2,81,0.0001,645.44,1597.12,1408.67,553.08,48.63,519.16,8.5001,143
2,82,-0.0002,645.36,1594.71,1412.21,552.63,48.51,518.64,8.5562,142
2,83,-0.0006,645.4,1594.34,1407.88,552.52,48.75,516.45,8.4769,141
2,84,-0.0002,644.93,1594.74,1412.14,552.16,48.46,517.41,8.436,140
2,85,-0.0006,644.55,1590.98,1410.88,552.85,48.74,517.49,8.5017,139
2,86,0.0004,644.89,1596.0,1412.82,552.86,48.7,519.34,8.5452,138
2,87,0.0,645.13,1593.8,1412.58,552.63,48.55,518.07,8.531,137
2,88,0.0006,645.19,1596.68,1412.78,552.63,48.71,520.38,8.5739,136
2,89,-0.0005,645.9,1595.22,1406.0,552.18,48.44,517.7,8.5021,135
2,90,0.0006,644.33,1592.98,1408.73,552.42,48.58,519.6,8.5018,134
2,91,0.0002,644.74,1597.5,1405.45,552.6,48.72,518.96,8.4663,133
2,92,-0.0004,644.66,1593.83,1410.92,551.85,48.83,519.42,8.5542,132
2,93,0.0004,644.79,1597.09,1409.68,552.12,48.51,516.38,8.5471,131
2,94,-0.0006,644.39,1593.52,1412.49,552.46,48.67,517.83,8.5641,130
2,95,0.0001,645.59,1597.29,1406.03,552.17,48.73,518.13,8.5507,129
2,96,-0.0003,645.96,1593.73,1411.25,552.62,48.88,519.3,8.6373,128
2,97,0.0002,645.41,1598.29,1409.7,552.2,48.7,519.76,8.4976,127
2,98,-0.0004,646.09,1597.67,1409.83,552.11,48.89,516.69,8.5478,126
2,99,0.0007,645.67,1598.1,1407.66,552.19,49.19,517.62,8.49,125
2,100,0.0006,646.13,1596.4,1405.7,552.46,49.02,516.78,8.5886,124
2,101,-0.0005,646.04,1599.83,1411.31,551.84,49.22,517.52,8.5307,123
2,102,-0.0007,645.63,1597.58,1413.7,552.34,48.94,517.04,8.7028,122
2,103,-0.0001,645.62,1594.3,1410.96,552.0,49.2,519.55,8.5286,121
2,104,-0.0007,645.46,1595.05,1409.44,552.32,48.92,518.28,8.5941,120
2,105,-0.0004,645.88,1595.12,1412.66,551.83,48.93,518.73,8.5547,119
2,106,0.0005,645.83,1596.43,1408.61,552.1,48.95,517.21,8.5497,118
2,107,-0.0004,645.55,1593.77,1408.68,551.89,48.85,517.6,8.5578,117
2,108,-0.0003,645.92,1595.71,1413.4,551.64,48.76,517.42,8.5341,116
2,109,-0.0002,645.48,1597.36,1412.12,551.76,48.85,516.84,8.5637,115
2,110,-0.0003,645.32,1599.77,1411.27,551.98,48.73,516.57,8.5684,114
2,111,0.0002,645.74,1593.58,1410.27,551.63,49.14,517.15,8.5639,113
2,112,-0.0001,645.5,1598.28,1415.52,552.2,49.11,517.25,8.6123,112
2,113,0.0001,645.72,1598.96,1410.54,551.42,48.97,519.33,8.6366,111
2,114,-0.0002,645.86,1596.79,1413.94,551.66,48.6,517.1,8.5937,110
2,115,-0.0004,646.88,1600.65,1417.52,551.75,49.07,516.04,8.6525,109
2,116,-0.0005,645.38,1594.88,1411.83,551.5,48.88,517.96,8.5594,108
2,117,-0.0003,645.45,1597.98,1414.7,551.59,48.89,517.25,8.6421,107
2,118,0.0004,646.13,1598.64,1408.2,551.52,48.91,517.09,8.6123,106
2,119,-0.0003,646.34,1600.13,1409.31,551.84,48.65,516.83,8.5861,105
2,120,0.0006,645.65,1596.42,1409.12,551.66,49.26,518.97,8.5796,104
2,121,-0.0005,644.77,1596.8,1409.82,552.08,49.01,517.72,8.5992,103
2,122,0.0002,645.11,1597.91,1414.15,551.44,49.1,517.36,8.5687,102
2,123,-0.0001,646.07,1598.51,1411.45,551.49,49.0,517.6,8.5207,101
2,124,-0.0005,646.62,1600.45,1410.21,552.02,49.01,517.56,8.5765,100
2,125,-0.0004,646.63,1601.77,1411.23,551.77,49.16,518.49,8.5651,99
2,126,-0.0002,646.69,1599.15,1412.44,551.76,48.87,515.99,8.6606,98
2,127,0.0005,645.91,1600.12,1414.57,551.97,49.05,516.89,8.5235,97
2,128,-0.0002,646.2,1597.33,1408.56,551.17,49.24,517.03,8.632,96
2,129,0.0,646.33,1595.08,1415.74,551.71,49.29,518.57,8.5625,95
2,130,-0.0001,647.34,1597.87,1413.99,551.13,49.4,516.51,8.5875,94
2,131,-0.0002,647.11,1597.95,1413.35,551.26,48.86,517.25,8.5188,93
2,132,0.0001,646.5,1596.12,1411.67,551.45,49.04,516.67,8.6524,92
2,133,0.0003,646.84,1599.01,1413.27,551.77,49.4,517.2,8.5361,91
2,134,-0.0007,646.13,1599.61,1414.08,551.42,49.08,515.85,8.6163,90
2,135,0.0007,647.4,1599.94,1412.87,551.28,49.09,516.92,8.6362,89
2,136,-0.0003,646.06,1598.68,1414.09,551.2,49.26,516.93,8.6105,88
2,137,-0.0001,646.99,1596.2,1414.29,550.84,49.52,516.3,8.6231,87
2,138,-0.0002,647.41,1601.25,1411.37,550.96,49.19,516.66,8.5875,86
2,139,-0.0,646.56,1600.11,1416.61,551.12,49.25,517.85,8.5388,85
2,140,0.0006,646.63,1599.75,1418.97,551.23,49.24,515.51,8.6189,84
2,141,0.0002,646.89,1600.04,1412.16,551.26,49.17,516.42,8.6672,83
2,142,0.0002,646.97,1598.78,1411.39,550.53,49.6,516.99,8.6603,82
2,143,0.0002,646.24,1597.86,1412.5,550.93,49.73,515.7,8.6134,81
2,144,-0.0001,647.07,1598.59,1412.41,550.79,49.34,516.67,8.6943,80
2,145,-0.0004,647.88,1599.45,1414.22,551.33,49.16,518.18,8.6558,79
2,146,0.0002,647.85,1602.73,1412.13,551.01,49.48,516.6,8.7106,78
2,147,0.0005,646.09,1597.31,1413.17,551.17,49.43,517.63,8.5526,77
2,148,0.0001,647.18,1599.16,1413.56,551.51,49.31,517.68,8.5934,76
2,149,0.0004,647.08,1600.84,1411.78,551.29,49.8,517.41,8.6181,75
2,150,0.0006,647.36,1600.63,1410.54,550.8,49.27,514.05,8.7199,74
2,151,-0.0005,647.06,1597.39,1415.25,551.06,49.45,515.51,8.7115,73
2,152,-0.0005,648.08,1599.13,1412.65,550.79,49.48,516.31,8.6353,72
2,153,-0.0001,647.32,1599.12,1413.99,550.93,49.17,517.69,8.6656,71
2,154,-0.0003,647.54,1597.97,1417.15,550.85,49.69,515.53,8.6692,70
2,155,-0.0001,647.57,1601.02,1412.32,550.69,49.52,515.23,8.7101,69
2,156,-0.0006,647.21,1601.5,1412.2,550.87,49.43,514.16,8.6364,68
2,157,-0.0001,646.81,1600.43,1418.6,550.95,49.45,516.51,8.6495,67
2,158,-0.0002,647.12,1603.68,1412.11,551.3,49.41,516.54,8.6178,66
2,159,-0.0003,647.0,1598.84,1410.4,550.66,49.79,516.5,8.7258,65
2,160,-0.0001,647.8,1601.38,1412.8,551.21,49.38,515.57,8.6688,64
2,161,0.0007,648.02,1604.14,1413.75,550.98,50.08,515.29,8.6046,63
2,162,-0.0002,646.67,1602.84,1415.69,551.02,49.75,517.34,8.6984,62
2,163,-0.0007,647.17,1599.26,1412.84,550.97,49.83,516.29,8.745,61
2,164,0.0001,647.09,1603.93,1417.99,550.18,50.03,516.72,8.6498,60
2,165,-0.0004,647.19,1602.26,1419.44,550.89,49.74,514.78,8.648,59
2,166,-0.0,648.37,1600.4,1417.02,550.56,49.69,515.55,8.6765,58
2,167,-0.0007,647.25,1604.71,1411.67,550.69,49.91,514.44,8.704,57
2,168,0.0001,648.29,1599.4,1415.6,550.67,49.56,516.29,8.685,56
2,169,-0.0001,648.08,1599.55,1416.38,550.03,49.85,515.92,8.7312,55
2,170,0.0003,648.42,1600.85,1416.54,550.76,49.52,516.8,8.7882,54
2,171,-0.0007,647.47,1603.5,1417.86,551.13,49.58,515.17,8.7153,53
2,172,-0.0006,648.29,1604.29,1413.99,550.41,49.83,514.22,8.668,52
2,173,-0.0007,648.58,1601.55,1416.29,550.66,49.61,515.51,8.6005,51
2,174,0.0001,648.47,1598.57,1414.35,550.39,49.68,515.41,8.7241,50
2,175,0.0,648.71,1602.09,1412.6,550.13,50.15,514.46,8.655,49
2,176,-0.0005,648.67,1599.65,1417.29,550.95,49.97,516.41,8.7558,48
2,177,0.0005,649.02,1601.55,1412.86,550.54,50.26,514.32,8.699,47
2,178,-0.0005,648.39,1606.73,1414.57,550.13,49.87,516.48,8.8332,46
2,179,-0.0004,648.76,1602.64,1416.57,550.19,49.65,516.1,8.7672,45
2,180,0.0006,647.48,1602.44,1420.53,550.1,50.15,514.71,8.832,44
2,181,-0.0004,648.54,1605.41,1418.88,550.25,49.69,516.43,8.6778,43
2,182,0.0004,649.13,1597.38,1413.31,550.36,49.71,515.07,8.7452,42
2,183,-0.0006,648.4,1597.7,1418.31,549.98,49.69,513.44,8.6408,41
2,184,0.0002,647.71,1606.01,1414.69,550.3,50.04,517.53,8.7056,40
2,185,0.0001,647.59,1600.04,1416.28,549.94,50.05,514.32,8.8432,39
2,186,0.0005,649.06,1598.46,1419.97,550.26,50.24,515.14,8.6976,38
2,187,0.0006,647.71,1600.62,1417.07,550.16,50.37,513.6,8.7647,37
2,188,0.0005,649.28,1602.2,1414.89,550.49,50.07,514.24,8.7866,36
2,189,0.0006,648.79,1597.29,1419.52,550.18,49.96,516.96,8.7101,35
2,190,-0.0001,648.4,1599.89,1422.15,550.16,49.9,514.64,8.7865,34
2,191,-0.0004,648.34,1602.34,1418.93,550.22,49.67,515.9,8.761,33
2,192,0.0005,649.37,1605.04,1419.46,549.62,50.39,514.85,8.7794,32
2,193,0.0001,649.0,1600.07,1413.97,550.14,50.08,514.15,8.7599,31
2,194,-0.0004,649.54,1601.51,1418.63,549.66,50.03,514.21,8.7276,30
2,195,-0.0002,648.72,1601.64,1409.22,550.62,50.3,514.32,8.7582,29
2,196,-0.0006,648.23,1603.08,1415.9,550.29,50.13,515.21,8.7629,28
2,197,-0.0006,648.94,1600.22,1416.95,550.0,50.02,514.41,8.7572,27
2,198,-0.0005,648.85,1599.68,1418.64,550.04,50.15,514.25,8.7134,26
2,199,0.0001,649.5,1605.8,1417.46,549.14,50.06,514.49,8.7157,25
2,200,-0.0006,648.71,1603.31,1419.98,549.62,50.38,513.12,8.7401,24
2,201,-0.0006,649.25,1602.09,1420.08,550.45,50.33,514.43,8.7615,23
2,202,-0.0002,648.86,1604.23,1417.59,549.7,50.29,512.92,8.6878,22
2,203,0.0007,649.32,1602.23,1422.39,549.57,50.53,512.66,8.7969,21
2,204,0.0005,649.34,1603.68,1417.72,549.73,49.99,512.16,8.8326,20
2,205,0.0,648.66,1606.69,1417.16,549.43,50.18,516.41,8.688,19
2,206,0.0001,648.65,1601.13,1419.78,550.53,49.96,512.91,8.7988,18
2,207,0.0003,649.19,1603.24,1420.07,550.17,50.42,513.19,8.8529,17
2,208,0.0003,649.41,1603.1,1426.5,549.6,50.13,516.04,8.7126,16
2,209,0.0,648.36,1603.63,1421.18,549.73,50.25,512.9,8.8002,15
2,210,0.0001,648.94,1604.92,1411.82,549.66,50.29,515.1,8.8,14
2,211,0.0001,649.21,1606.45,1420.4,549.71,50.04,514.41,8.7514,13
2,212,-0.0004,649.07,1604.94,1414.02,549.16,50.68,513.36,8.8052,12
2,213,-0.0006,649.46,1601.38,1417.53,549.33,50.57,513.66,8.8509,11
2,214,0.0006,649.76,1603.82,1422.71,550.15,50.49,514.5,8.8096,10
2,215,0.0007,649.01,1606.11,1420.8,549.49,50.18,513.26,8.9044,9
2,216,-0.0004,649.53,1605.75,1422.24,549.3,50.02,514.51,8.8135,8
2,217,-0.0003,649.92,1605.7,1417.02,549.43,50.62,514.8,8.7377,7
2,218,0.0,649.78,1602.92,1414.73,549.88,50.54,513.37,8.7377,6
2,219,-0.0003,649.94,1603.1,1419.45,549.69,50.49,514.11,8.7939,5
2,220,0.0006,649.86,1601.42,1416.77,549.44,50.27,513.51,8.7904,4
2,221,-0.0003,649.84,1604.92,1422.68,549.3,50.51,514.32,8.8375,3
2,222,0.0006,649.34,1602.3,1424.11,550.07,50.44,512.69,8.819,2
2,223,-0.0003,649.97,1605.26,1424.09,549.0,50.6,514.29,8.8127,1
2,224,0.0005,649.99,1605.5,1418.43,549.61,50.7,514.21,8.8036,0
3,1,0.0005,642.12,1591.72,1397.01,554.85,47.13,522.33,8.3966,252
3,2,0.0007,641.83,1588.29,1393.57,554.46,47.54,521.16,8.2864,251
3,3,-0.0005,641.14,1591.67,1399.29,554.24,47.69,521.19,8.3659,250
3,4,0.0002,641.43,1590.06,1401.96,554.34,47.18,521.16,8.3117,249
3,5,-0.0001,641.64,1589.74,1399.17,553.54,47.74,521.36,8.2182,248
3,6,-0.0001,643.08,1590.92,1403.71,554.12,47.4,522.69,8.3737,247
3,7,-0.0003,641.8,1591.48,1398.76,555.02,47.69,524.32,8.3772,246
3,8,0.0004,641.79,1591.36,1402.34,553.92,47.72,520.37,8.3932,245
3,9,-0.0004,642.17,1589.79,1398.38,554.41,47.63,521.54,8.3269,244
3,10,0.0004,641.95,1591.87,1397.12,554.13,47.42,522.21,8.3975,243
3,11,0.0004,642.32,1591.21,1401.18,554.15,47.49,521.35,8.3145,242
3,12,0.0001,642.7,1592.23,1399.42,554.05,47.8,520.87,8.3781,241
3,13,0.0,642.02,1592.18,1397.61,554.15,47.49,521.14,8.3168,240
3,14,-0.0001,641.64,1591.06,1406.78,553.95,47.83,522.34,8.2897,239
3,15,0.0005,642.41,1591.48,1398.9,553.7,47.99,521.02,8.3425,238
3,16,-0.0,641.77,1590.0,1401.14,554.05,47.91,521.21,8.3658,237
3,17,0.0,642.19,1593.87,1406.87,554.25,47.62,519.76,8.3795,236
3,18,-0.0001,642.9,1589.18,1403.04,554.4,47.6,520.47,8.3299,235
3,19,0.0006,642.08,1589.18,1404.49,554.12,47.77,520.41,8.4242,234
3,20,0.0,642.46,1590.02,1409.18,554.44,47.68,522.46,8.4307,233
3,21,-0.0001,643.32,1591.37,1403.88,554.21,48.1,521.68,8.3729,232
3,22,0.0005,642.85,1592.03,1407.94,553.79,47.43,521.04,8.3762,231
3,23,0.0001,642.62,1592.45,1407.24,553.95,47.57,521.55,8.2574,230
3,24,-0.0002,641.43,1585.96,1404.04,553.77,47.49,521.03,8.3325,229
3,25,0.0005,642.19,1593.89,1398.29,553.93,47.46,521.12,8.3555,228
3,26,-0.0004,643.18,1590.17,1405.86,553.9,47.59,522.49,8.4047,227
3,27,-0.0004,641.81,1590.41,1399.95,554.15,47.53,521.24,8.3754,226
3,28,0.0001,642.62,1590.11,1403.14,553.8,47.4,521.18,8.3618,225
3,29,-0.0006,643.71,1591.16,1405.08,553.37,47.73,521.21,8.3846,224
3,30,-0.0003,643.18,1587.89,1400.99,554.03,47.96,521.17,8.4469,223
3,31,-0.0002,642.52,1591.65,1401.98,554.23,48.11,518.87,8.4962,222
3,32,-0.0,642.49,1589.31,1405.1,553.8,47.67,520.18,8.3845,221
3,33,-0.0002,642.9,1589.72,1408.0,553.27,47.74,521.55,8.3893,220
3,34,0.0002,643.17,1594.0,1407.0,552.86,47.96,519.2,8.3301,219
3,35,-0.0002,643.14,1590.51,1409.09,553.65,47.83,521.65,8.4113,218
3,36,0.0,642.87,1589.18,1403.41,553.18,48.1,520.76,8.3258,217
3,37,0.0001,643.22,1591.13,1402.82,553.43,47.68,521.41,8.4221,216
3,38,0.0004,643.39,1592.26,1398.1,553.81,48.02,520.87,8.4069,215
3,39,0.0003,642.51,1590.22,1400.84,553.77,47.95,519.53,8.4281,214
3,40,-0.0,643.36,1594.14,1406.8,553.62,48.12,519.56,8.4302,213
3,41,-0.0002,642.89,1592.11,1402.21,553.1,47.82,519.95,8.4439,212
3,42,-0.0003,643.45,1591.08,1407.91,553.88,47.97,521.09,8.4359,211
3,43,-0.0005,642.42,1590.65,1406.3,553.66,47.9,521.11,8.4139,210
3,44,-0.0006,642.96,1594.67,1400.48,553.18,47.89,519.93,8.3207,209
3,45,-0.0,643.59,1593.96,1407.74,553.43,47.94,519.73,8.3901,208
3,46,0.0007,643.83,1595.32,1403.73,553.02,47.64,521.68,8.3735,207
3,47,0.0001,643.19,1590.8,1407.32,553.53,48.29,518.88,8.4755,206
3,48,0.0005,642.56,1591.54,1400.16,553.62,48.59,520.29,8.3256,205
3,49,0.0005,642.8,1594.62,1402.53,553.14,47.86,519.91,8.428,204
3,50,-0.0005,642.77,1592.3,1403.24,553.4,47.76,520.34,8.4,203
3,51,0.0006,643.55,1596.07,1405.9,553.59,47.99,520.99,8.3997,202
3,52,0.0001,643.67,1594.01,1402.13,553.06,47.86,519.93,8.4854,201
3,53,0.0002,642.69,1591.28,1401.66,553.43,47.85,519.44,8.4425,200
3,54,0.0007,643.6,1589.66,1403.89,553.64,48.07,520.35,8.4506,199
3,55,-0.0003,642.28,1593.24,1408.99,553.72,48.08,518.59,8.499,198
3,56,-0.0006,643.56,1596.89,1401.8,553.42,47.88,519.03,8.3515,197
3,57,-0.0004,643.12,1589.66,1407.06,552.84,48.34,520.25,8.4494,196
3,58,0.0002,644.49,1594.43,1400.49,552.88,48.15,519.02,8.3867,195
3,59,0.0006,643.31,1591.26,1409.64,552.84,48.21,520.85,8.4938,194
3,60,-0.0006,643.42,1594.53,1400.47,553.21,48.17,520.05,8.4225,193
3,61,0.0,643.34,1595.49,1408.9,553.17,47.76,519.22,8.5318,192
3,62,-0.0001,643.93,1593.07,1406.47,553.62,48.17,520.49,8.4651,191
3,63,0.0007,643.34,1593.08,1404.64,553.24,48.11,520.6,8.4501,190
3,64,0.0005,642.57,1595.88,1410.36,553.11,47.97,519.44,8.4149,189
3,65,0.0004,643.87,1593.14,1404.58,553.03,47.91,519.27,8.5173,188
3,66,0.0,643.43,1596.17,1407.78,553.26,48.23,517.77,8.434,187
3,67,0.0001,644.06,1591.89,1410.07,553.13,48.44,519.56,8.4511,186
3,68,0.0006,644.72,1593.86,1404.08,552.92,48.38,517.5,8.4405,185
3,69,0.0006,644.28,1595.51,1409.75,553.1,48.08,517.33,8.4171,184
3,70,-0.0006,644.7,1593.69,1409.41,552.74,48.61,518.65,8.3971,183
3,71,0.0004,644.36,1594.25,1408.34,553.5,48.43,519.56,8.5587,182
3,72,0.0003,644.27,1594.81,1405.31,552.91,48.29,519.07,8.4342,181
3,73,-0.0006,643.71,1594.8,1407.3,553.02,48.32,519.17,8.5384,180
3,74,-0.0002,644.19,1592.29,1408.23,552.65,48.5,519.02,8.4514,179
3,75,-0.0004,644.8,1594.24,1407.2,552.74,48.53,519.64,8.4548,178
3,76,0.0006,643.43,1591.99,1411.39,552.74,48.25,520.9,8.5027,177
3,77,-0.0005,644.81,1598.64,1412.56,552.88,48.29,520.15,8.447,176
3,78,-0.0005,643.91,1593.61,1406.03,552.74,48.44,519.27,8.4845,175
3,79,-0.0007,644.36,1597.57,1407.21,553.25,48.65,519.75,8.4604,174
3,80,-0.0,644.87,1594.44,1406.18,553.26,48.24,518.8,8.5435,173
3,81,-0.0003,644.47,1595.39,1402.45,552.73,48.54,518.75,8.4949,172
3,82,-0.0003,644.17,1596.16,1409.89,552.74,48.39,518.84,8.5351,171
3,83,-0.0001,644.99,1592.65,1403.16,552.48,48.28,518.89,8.4314,170
3,84,-0.0004,644.73,1593.28,1409.37,552.77,48.43,517.91,8.4796,169
3,85,0.0005,645.08,1599.74,1400.51,552.4,48.84,517.17,8.5795,168
3,86,-0.0005,644.61,1598.34,1408.56,552.53,48.48,517.13,8.4694,167
3,87,0.0006,644.74,1593.16,1407.25,552.45,48.14,519.39,8.4322,166
3,88,-0.0003,644.52,1591.93,1410.3,552.7,48.67,518.35,8.4924,165
3,89,-0.0,644.24,1596.74,1405.8,552.83,48.52,519.96,8.4458,164
3,90,-0.0001,644.21,1595.42,1405.03,553.51,48.24,517.6,8.5433,163
3,91,0.0006,644.17,1594.73,1410.11,552.95,48.75,517.27,8.4874,162
3,92,0.0006,643.99,1594.55,1404.92,552.68,47.95,519.47,8.5098,161
3,93,0.0005,644.64,1592.73,1412.33,552.47,48.9,519.82,8.4826,160
3,94,-0.0002,644.1,1596.78,1409.11,553.39,48.8,519.52,8.4696,159
3,95,0.0004,644.14,1596.17,1411.72,552.59,48.57,519.8,8.475,158
3,96,0.0006,644.09,1596.67,1407.44,552.63,48.75,517.56,8.5668,157
3,97,-0.0006,645.53,1593.03,1409.56,552.23,48.84,518.57,8.5141,156
3,98,0.0001,645.78,1594.04,1402.29,552.06,48.88,519.28,8.4482,155
3,99,-0.0007,645.01,1599.17,1413.3,552.79,49.15,519.35,8.5731,154
3,100,0.0003,645.38,1595.15,1409.37,552.56,48.63,517.53,8.5063,153
3,101,0.0,644.93,1595.25,1408.4,552.51,48.81,517.97,8.5707,152
3,102,0.0006,645.61,1593.51,1411.61,552.02,48.9,519.06,8.5915,151
3,103,-0.0006,644.0,1596.16,1411.69,551.83,48.91,517.7,8.5359,150
3,104,0.0004,644.83,1595.8,1415.0,552.28,48.75,518.32,8.5106,149
3,105,-0.0007,645.47,1597.31,1410.55,551.9,48.71,517.71,8.5628,148
3,106,-0.0003,644.79,1596.33,1411.74,552.57,48.63,519.19,8.5308,147
3,107,0.0006,644.37,1595.46,1408.41,552.33,48.47,518.82,8.629,146
3,108,-0.0004,645.47,1590.76,1414.55,552.48,48.38,520.64,8.6691,145
3,109,-0.0005,644.57,1591.72,1411.38,552.35,48.59,518.31,8.506,144
3,110,-0.0005,645.05,1593.68,1407.4,552.11,48.53,517.03,8.5411,143
3,111,-0.0001,644.8,1595.23,1409.33,552.1,48.57,518.87,8.4962,142
3,112,0.0005,644.99,1595.91,1413.39,551.69,48.79,518.25,8.5045,141
3,113,-0.0006,645.74,1596.24,1408.1,552.81,48.74,518.7,8.4786,140
3,114,0.0004,644.88,1594.12,1412.77,551.84,48.8,518.87,8.5552,139
3,115,-0.0005,645.38,1595.02,1406.36,552.31,48.85,517.87,8.5239,138
3,116,0.0003,645.4,1593.61,1410.11,551.87,48.97,517.58,8.5392,137
3,117,-0.0001,645.76,1591.35,1411.45,552.13,49.11,518.84,8.519,136
3,118,-0.0003,645.93,1595.23,1409.84,552.08,48.88,519.23,8.5195,135
3,119,0.0,645.7,1594.72,1412.9,552.12,48.65,516.29,8.5083,134
3,120,0.0006,646.03,1597.58,1406.97,552.01,48.85,517.48,8.4728,133
3,121,-0.0002,645.86,1594.63,1412.01,551.71,48.66,519.12,8.5688,132
3,122,-0.0001,645.94,1594.1,1410.6,552.2,49.09,516.65,8.5421,131
3,123,-0.0002,645.34,1596.79,1415.84,552.37,48.8,517.83,8.5507,130
3,124,0.0006,645.81,1597.19,1416.11,551.59,48.91,518.45,8.5471,129
3,125,0.0006,646.17,1600.04,1412.55,551.73,48.74,514.7,8.5782,128
3,126,0.0006,646.09,1594.83,1410.13,551.85,49.12,517.11,8.5254,127
3,127,-0.0006,646.42,1597.02,1409.76,551.57,49.24,516.21,8.5453,126
3,128,-0.0003,646.71,1596.93,1405.18,551.57,48.95,517.16,8.5754,125
3,129,-0.0001,645.99,1594.34,1411.99,552.12,48.96,518.23,8.5925,124
3,130,-0.0003,645.63,1596.86,1414.07,551.88,48.83,517.8,8.6194,123
3,131,-0.0005,645.99,1595.19,1414.59,552.1,48.79,516.88,8.5534,122
3,132,0.0001,646.3,1593.57,1414.29,551.82,49.03,517.72,8.7442,121
3,133,-0.0003,646.09,1596.48,1412.25,551.69,49.1,517.99,8.6116,120
3,134,-0.0005,646.57,1596.2,1413.18,552.01,48.95,518.55,8.5926,119
3,135,-0.0004,645.71,1598.09,1415.05,551.9,48.76,517.96,8.6196,118
3,136,-0.0004,646.21,1599.02,1412.56,552.29,49.13,516.77,8.6293,117
3,137,-0.0003,646.21,1598.18,1411.13,551.41,49.18,517.44,8.6072,116
3,138,-0.0006,646.48,1596.03,1408.03,551.85,49.23,515.99,8.5032,115
3,139,-0.0006,646.01,1594.37,1411.22,551.31,49.17,518.37,8.486,114
3,140,-0.0002,646.04,1602.96,1414.25,551.42,49.35,516.67,8.6524,113
3,141,-0.0006,647.35,1600.7,1412.14,551.65,49.27,519.59,8.6198,112
3,142,0.0004,646.33,1598.56,1410.89,551.49,48.9,517.83,8.5519,111
3,143,0.0005,646.11,1597.71,1415.01,551.17,48.92,516.21,8.6041,110
3,144,-0.0003,645.69,1597.57,1412.53,551.16,49.32,515.27,8.602,109
3,145,0.0003,645.87,1603.05,1413.73,551.78,49.28,516.62,8.5432,108
3,146,-0.0003,646.29,1598.64,1406.92,551.33,49.14,517.26,8.5607,107
3,147,0.0003,646.42,1598.33,1403.08,551.33,48.93,517.15,8.5995,106
3,148,0.0005,646.07,1599.04,1415.33,551.26,49.29,518.73,8.6606,105
3,149,-0.0004,646.43,1599.03,1415.31,550.96,49.52,517.92,8.5137,104
3,150,0.0007,647.74,1597.51,1413.48,551.29,49.29,516.84,8.5998,103
3,151,0.0007,646.85,1596.7,1414.18,551.14,49.66,516.95,8.6529,102
3,152,0.0007,646.23,1598.55,1418.92,551.52,49.34,516.77,8.5872,101
3,153,-0.0004,647.62,1600.49,1411.56,550.78,49.12,515.42,8.5321,100
3,154,0.0003,647.08,1597.9,1424.93,551.24,49.12,516.07,8.6141,99
3,155,-0.0003,646.75,1600.83,1415.45,551.07,49.3,517.55,8.6801,98
3,156,0.0003,646.42,1599.62,1414.96,551.19,49.22,519.42,8.6717,97
3,157,-0.0007,646.48,1601.46,1416.8,551.14,49.23,516.56,8.6223,96
3,158,0.0,646.52,1598.71,1413.08,550.51,49.35,515.65,8.5425,95
3,159,-0.0002,646.29,1600.43,1415.34,550.95,48.82,516.64,8.6152,94
3,160,-0.0007,646.66,1599.43,1410.64,551.1,49.49,515.85,8.6213,93
3,161,-0.0002,646.87,1601.3,1409.19,551.2,49.56,516.48,8.6763,92
3,162,0.0006,646.8,1601.7,1417.14,551.53,49.36,517.94,8.722,91
3,163,0.0005,647.67,1599.74,1411.3,551.14,49.2,514.4,8.6015,90
3,164,-0.0003,647.04,1597.27,1416.67,551.48,49.62,516.39,8.645,89
3,165,0.0003,647.06,1599.14,1414.35,550.74,49.36,516.45,8.7097,88
3,166,0.0005,646.23,1599.46,1416.73,550.8,49.67,515.32,8.622,87
3,167,0.0001,646.82,1599.1,1417.23,551.37,49.32,516.17,8.5723,86
3,168,0.0002,646.11,1601.94,1410.43,550.93,49.56,516.29,8.6662,85
3,169,-0.0003,646.73,1599.39,1413.27,550.72,49.54,516.55,8.6196,84
3,170,0.0002,647.35,1602.1,1415.58,551.06,49.52,517.97,8.6215,83
3,171,-0.0003,647.08,1602.82,1415.88,550.96,49.45,516.78,8.6838,82
3,172,0.0006,647.06,1604.24,1416.29,551.2,49.38,516.28,8.7772,81
3,173,-0.0006,647.39,1601.43,1415.56,550.57,49.58,518.19,8.6945,80
3,174,0.0006,648.14,1601.08,1411.61,551.16,49.59,516.22,8.7532,79
3,175,0.0007,647.72,1599.03,1420.09,550.62,49.71,517.51,8.659,78
3,176,0.0001,646.83,1599.76,1418.0,550.85,49.72,517.5,8.6814,77
3,177,0.0001,647.47,1600.8,1413.29,550.87,49.23,515.34,8.6325,76
3,178,-0.0004,647.78,1599.74,1414.03,551.05,49.51,516.77,8.717,75
3,179,0.0004,647.76,1599.65,1413.57,550.56,49.41,516.19,8.6398,74
3,180,0.0004,648.25,1597.69,1414.74,550.53,49.77,515.16,8.6769,73
3,181,0.0002,646.99,1603.48,1418.0,551.08,49.77,514.7,8.6597,72
